ID,Y,M,D,HH,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
4369,2006,6,1,0,Partly Cloudy,rain,7.277777777777778,6.133333333333333,0.86,6.7620000000000005,272.0,15.826300000000002,1016.04,Mostly cloudy until night.
4370,2006,6,1,1,Partly Cloudy,rain,7.294444444444445,7.294444444444445,0.86,3.815700000000001,299.0,15.826300000000002,1016.54,Mostly cloudy until night.
4371,2006,6,1,2,Mostly Cloudy,rain,10.52777777777778,10.52777777777778,0.85,9.9498,3.0,14.168000000000005,1016.33,Mostly cloudy until night.
4372,2006,6,1,3,Clear,rain,7.155555555555556,4.594444444444446,0.86,13.8299,319.0,14.9086,1017.05,Mostly cloudy until night.
4373,2006,6,1,4,Partly Cloudy,rain,6.644444444444445,5.438888888888888,0.86,6.6493,291.0,14.9086,1017.54,Mostly cloudy until night.
4374,2006,6,1,5,Partly Cloudy,rain,5.699999999999999,5.699999999999999,0.89,3.9928,300.0,14.9569,1017.99,Mostly cloudy until night.
4375,2006,6,1,6,Partly Cloudy,rain,7.177777777777779,7.177777777777779,0.86,3.6869,299.0,9.982,1018.21,Mostly cloudy until night.
4376,2006,6,1,7,Partly Cloudy,rain,8.866666666666667,7.327777777777777,0.89,9.8049,318.0,9.982,1018.41,Mostly cloudy until night.
4377,2006,6,1,8,Mostly Cloudy,rain,11.083333333333336,11.083333333333336,0.77,8.420300000000001,318.0,9.982,1018.85,Mostly cloudy until night.
4378,2006,6,1,9,Partly Cloudy,rain,12.761111111111113,12.761111111111113,0.72,5.216400000000001,345.0,9.982,1018.92,Mostly cloudy until night.
4379,2006,6,1,10,Partly Cloudy,rain,15.0,15.0,0.62,4.8783,291.0,11.27,0.0,Mostly cloudy until night.
4380,2006,6,1,11,Partly Cloudy,rain,16.016666666666666,16.016666666666666,0.57,5.3774,271.0,11.4471,1018.67,Mostly cloudy until night.
4381,2006,6,1,12,Partly Cloudy,rain,16.08888888888889,16.08888888888889,0.56,3.815700000000001,289.0,11.27,1018.31,Mostly cloudy until night.
4382,2006,6,1,13,Mostly Cloudy,rain,17.733333333333334,17.733333333333334,0.43,9.4346,279.0,11.2056,1018.41,Mostly cloudy until night.
4383,2006,6,1,14,Mostly Cloudy,rain,17.805555555555557,17.805555555555557,0.44,6.8425,350.0,11.3988,1018.0,Mostly cloudy until night.
4384,2006,6,1,15,Mostly Cloudy,rain,17.755555555555556,17.755555555555556,0.43,8.6779,55.0,9.982,1017.61,Mostly cloudy until night.
4385,2006,6,1,16,Overcast,rain,17.244444444444444,17.244444444444444,0.38,9.4024,332.0,9.982,1017.2,Mostly cloudy until night.
4386,2006,6,1,17,Overcast,rain,17.283333333333335,17.283333333333335,0.43,9.1126,33.0,10.3523,1016.96,Mostly cloudy until night.
4387,2006,6,1,18,Overcast,rain,16.11111111111111,16.11111111111111,0.56,7.760200000000001,35.0,9.982,1016.55,Mostly cloudy until night.
4388,2006,6,1,19,Overcast,rain,15.02222222222222,15.02222222222222,0.6,9.1931,37.0,9.982,1016.74,Mostly cloudy until night.
4389,2006,6,1,20,Overcast,rain,14.105555555555556,14.105555555555556,0.65,9.016,7.0,10.3523,1016.95,Mostly cloudy until night.
4390,2006,6,1,21,Mostly Cloudy,rain,12.77777777777778,12.77777777777778,0.76,8.0661,358.0,9.982,1016.87,Mostly cloudy until night.
4391,2006,6,1,22,Overcast,rain,13.261111111111113,13.261111111111113,0.72,11.0607,350.0,15.826300000000002,1017.06,Mostly cloudy until night.
4392,2006,6,1,23,Overcast,rain,13.233333333333333,13.233333333333333,0.69,12.88,9.0,14.9569,1016.43,Mostly cloudy until night.
4393,2006,6,10,0,Mostly Cloudy,rain,10.75,10.75,0.92,3.2361,244.0,15.826300000000002,1020.81,Mostly cloudy until night.
4394,2006,6,10,1,Mostly Cloudy,rain,10.705555555555556,10.705555555555556,0.89,3.3488,231.0,15.826300000000002,1020.43,Mostly cloudy until night.
4395,2006,6,10,2,Partly Cloudy,rain,8.06666666666667,8.06666666666667,0.95,2.1574000000000004,351.0,10.2718,1022.57,Mostly cloudy until night.
4396,2006,6,10,3,Mostly Cloudy,rain,10.105555555555554,10.105555555555554,0.86,6.295100000000001,244.0,15.826300000000002,1019.42,Mostly cloudy until night.
4397,2006,6,10,4,Mostly Cloudy,rain,10.055555555555555,10.055555555555555,0.89,3.6386,270.0,15.826300000000002,1018.74,Mostly cloudy until night.
4398,2006,6,10,5,Mostly Cloudy,rain,9.355555555555558,8.577777777777776,0.89,6.617100000000001,272.0,14.168000000000005,1018.45,Mostly cloudy until night.
4399,2006,6,10,6,Mostly Cloudy,rain,12.161111111111111,12.161111111111111,0.87,7.921200000000001,301.0,9.8049,1018.08,Mostly cloudy until night.
4400,2006,6,10,7,Clear,rain,12.316666666666668,12.316666666666668,0.93,13.9909,319.0,11.0446,1018.25,Mostly cloudy until night.
4401,2006,6,10,8,Overcast,rain,12.9,12.9,0.94,8.227100000000002,313.0,10.948,1018.39,Mostly cloudy until night.
4402,2006,6,10,9,Overcast,rain,12.8,12.8,0.96,5.0232,306.0,10.948,1018.52,Mostly cloudy until night.
4403,2006,6,10,10,Mostly Cloudy,rain,12.727777777777776,12.727777777777776,0.95,6.2468,240.0,7.808499999999999,1018.46,Mostly cloudy until night.
4404,2006,6,10,11,Overcast,rain,13.711111111111112,13.711111111111112,0.91,4.6851,270.0,6.1824,1018.47,Mostly cloudy until night.
4405,2006,6,10,12,Overcast,rain,11.172222222222222,11.172222222222222,0.93,22.4434,41.0,10.948,1018.85,Mostly cloudy until night.
4406,2006,6,10,13,Overcast,rain,11.116666666666664,11.116666666666664,0.93,15.7136,30.0,11.125100000000002,1019.54,Mostly cloudy until night.
4407,2006,6,10,14,Mostly Cloudy,rain,11.183333333333334,11.183333333333334,0.87,11.8657,35.0,10.5455,1019.86,Mostly cloudy until night.
4408,2006,6,10,15,Mostly Cloudy,rain,12.388888888888888,12.388888888888888,0.86,9.5312,22.0,11.27,1019.52,Mostly cloudy until night.
4409,2006,6,10,16,Mostly Cloudy,rain,13.038888888888888,13.038888888888888,0.82,10.7709,18.0,11.27,1019.62,Mostly cloudy until night.
4410,2006,6,10,17,Mostly Cloudy,rain,13.016666666666667,13.016666666666667,0.81,9.8371,356.0,11.4471,1019.73,Mostly cloudy until night.
4411,2006,6,10,18,Partly Cloudy,rain,13.005555555555553,13.005555555555553,0.82,4.9266000000000005,1.0,11.27,1019.52,Mostly cloudy until night.
4412,2006,6,10,19,Mostly Cloudy,rain,12.872222222222224,12.872222222222224,0.89,1.5617,352.0,11.27,1019.94,Mostly cloudy until night.
4413,2006,6,10,20,Partly Cloudy,rain,11.422222222222224,11.422222222222224,0.9,7.486500000000001,286.0,11.4471,1020.45,Mostly cloudy until night.
4414,2006,6,10,21,Mostly Cloudy,rain,10.16111111111111,10.16111111111111,0.92,7.9373,312.0,10.0464,1020.88,Mostly cloudy until night.
4415,2006,6,10,22,Mostly Cloudy,rain,10.027777777777777,10.027777777777777,0.93,6.5044,295.0,15.8746,1021.65,Mostly cloudy until night.
4416,2006,6,10,23,Mostly Cloudy,rain,9.583333333333334,8.838888888888887,0.95,6.6654,310.0,14.876400000000002,1022.04,Mostly cloudy until night.
4417,2006,6,11,0,Mostly Cloudy,rain,8.93888888888889,8.13888888888889,0.96,6.488300000000001,318.0,15.7297,1022.61,Foggy starting overnight continuing until morning.
4418,2006,6,11,1,Partly Cloudy,rain,7.899999999999999,6.944444444444445,0.96,6.4561,337.0,14.812,1022.82,Foggy starting overnight continuing until morning.
4419,2006,6,11,2,Foggy,rain,11.083333333333336,11.083333333333336,0.96,3.4776,265.0,2.5277000000000003,1026.74,Foggy starting overnight continuing until morning.
4420,2006,6,11,3,Foggy,rain,6.861111111111112,5.916666666666666,1.0,5.8765,291.0,2.0608,1023.13,Foggy starting overnight continuing until morning.
4421,2006,6,11,4,Foggy,rain,6.816666666666668,6.816666666666668,0.96,3.2361,123.0,2.0608,1023.7,Foggy starting overnight continuing until morning.
4422,2006,6,11,5,Foggy,rain,5.5777777777777775,5.5777777777777775,0.96,4.008900000000001,10.0,1.5778,1023.96,Foggy starting overnight continuing until morning.
4423,2006,6,11,6,Foggy,rain,7.283333333333333,7.283333333333333,1.0,0.2898,70.0,0.2093,1024.62,Foggy starting overnight continuing until morning.
4424,2006,6,11,7,Foggy,rain,10.011111111111113,10.011111111111113,0.99,8.017800000000001,23.0,2.5921000000000003,1025.23,Foggy starting overnight continuing until morning.
4425,2006,6,11,8,Mostly Cloudy,rain,11.138888888888888,11.138888888888888,0.99,5.490100000000001,5.0,8.3398,1025.77,Foggy starting overnight continuing until morning.
4426,2006,6,11,9,Mostly Cloudy,rain,12.294444444444444,12.294444444444444,0.99,7.744099999999999,344.0,11.27,1026.33,Foggy starting overnight continuing until morning.
4427,2006,6,11,10,Mostly Cloudy,rain,14.055555555555554,14.055555555555554,0.82,10.851400000000002,342.0,11.27,1026.71,Foggy starting overnight continuing until morning.
4428,2006,6,11,11,Partly Cloudy,rain,15.97222222222222,15.97222222222222,0.73,5.2003,1.0,11.4471,1027.23,Foggy starting overnight continuing until morning.
4429,2006,6,11,12,Mostly Cloudy,rain,16.255555555555553,16.255555555555553,0.72,6.4078,3.0,15.826300000000002,1027.22,Foggy starting overnight continuing until morning.
4430,2006,6,11,13,Partly Cloudy,rain,18.89444444444445,18.89444444444445,0.67,7.953400000000001,11.0,11.27,1027.31,Foggy starting overnight continuing until morning.
4431,2006,6,11,14,Partly Cloudy,rain,19.80555555555556,19.80555555555556,0.63,9.7888,346.0,11.4471,1027.08,Foggy starting overnight continuing until morning.
4432,2006,6,11,15,Partly Cloudy,rain,20.02777777777778,20.02777777777778,0.63,4.6368,344.0,11.27,1026.73,Foggy starting overnight continuing until morning.
4433,2006,6,11,16,Partly Cloudy,rain,21.094444444444445,21.094444444444445,0.63,4.9266000000000005,359.0,11.27,1026.73,Foggy starting overnight continuing until morning.
4434,2006,6,11,17,Partly Cloudy,rain,21.05555555555556,21.05555555555556,0.62,6.601,307.0,11.4471,1026.52,Foggy starting overnight continuing until morning.
4435,2006,6,11,18,Partly Cloudy,rain,22.17777777777778,22.17777777777778,0.5,3.3488,325.0,11.2056,1026.32,Foggy starting overnight continuing until morning.
4436,2006,6,11,19,Partly Cloudy,rain,20.07222222222222,20.07222222222222,0.67,4.379200000000001,263.0,11.2056,1026.42,Foggy starting overnight continuing until morning.
4437,2006,6,11,20,Partly Cloudy,rain,18.122222222222224,18.122222222222224,0.76,4.781700000000001,259.0,11.3988,1026.7,Foggy starting overnight continuing until morning.
4438,2006,6,11,21,Partly Cloudy,rain,15.094444444444449,15.094444444444449,0.87,1.6583,238.0,11.2056,1027.02,Foggy starting overnight continuing until morning.
4439,2006,6,11,22,Partly Cloudy,rain,14.400000000000002,14.400000000000002,0.87,3.4293,267.0,15.826300000000002,1027.73,Foggy starting overnight continuing until morning.
4440,2006,6,11,23,Partly Cloudy,rain,13.52777777777778,13.52777777777778,0.9,3.1234,227.0,14.9569,1028.1,Foggy starting overnight continuing until morning.
4441,2006,6,12,0,Partly Cloudy,rain,12.783333333333331,12.783333333333331,0.96,3.22,290.0,15.826300000000002,1027.84,Foggy starting overnight continuing until morning.
4442,2006,6,12,1,Partly Cloudy,rain,11.644444444444446,11.644444444444446,0.96,3.703,283.0,15.826300000000002,1027.65,Foggy starting overnight continuing until morning.
4443,2006,6,12,2,Mostly Cloudy,rain,13.333333333333334,13.333333333333334,0.93,3.4937,302.0,14.168000000000005,1023.78,Foggy starting overnight continuing until morning.
4444,2006,6,12,3,Foggy,rain,10.655555555555557,10.655555555555557,0.95,3.6064000000000007,287.0,1.2236,1027.24,Foggy starting overnight continuing until morning.
4445,2006,6,12,4,Foggy,rain,10.027777777777777,10.027777777777777,0.96,3.4293,267.0,1.7549,1027.13,Foggy starting overnight continuing until morning.
4446,2006,6,12,5,Foggy,rain,9.927777777777775,9.927777777777775,0.96,3.5581,263.0,2.9785000000000004,1027.14,Foggy starting overnight continuing until morning.
4447,2006,6,12,6,Partly Cloudy,rain,12.188888888888888,12.188888888888888,0.93,1.8515,324.0,9.8049,1026.85,Foggy starting overnight continuing until morning.
4448,2006,6,12,7,Clear,rain,15.983333333333336,15.983333333333336,0.87,4.8783,329.0,9.9015,1026.83,Foggy starting overnight continuing until morning.
4449,2006,6,12,8,Partly Cloudy,rain,17.87777777777778,17.87777777777778,0.78,5.0393,321.0,9.982,1027.32,Foggy starting overnight continuing until morning.
4450,2006,6,12,9,Partly Cloudy,rain,21.02777777777777,21.02777777777777,0.64,3.4454,322.0,9.982,1026.71,Foggy starting overnight continuing until morning.
4451,2006,6,12,10,Partly Cloudy,rain,22.2,22.2,0.59,7.744099999999999,349.0,11.2056,1026.52,Foggy starting overnight continuing until morning.
4452,2006,6,12,11,Mostly Cloudy,rain,22.788888888888884,22.788888888888884,0.55,7.905100000000001,354.0,11.3988,1026.43,Foggy starting overnight continuing until morning.
4453,2006,6,12,12,Partly Cloudy,rain,23.81666666666667,23.81666666666667,0.53,9.2092,349.0,11.27,1026.21,Foggy starting overnight continuing until morning.
4454,2006,6,12,13,Partly Cloudy,rain,23.79444444444444,23.79444444444444,0.5,9.4668,341.0,11.2056,1025.83,Foggy starting overnight continuing until morning.
4455,2006,6,12,14,Mostly Cloudy,rain,23.905555555555555,23.905555555555555,0.47,10.1269,353.0,10.3523,1025.63,Foggy starting overnight continuing until morning.
4456,2006,6,12,15,Partly Cloudy,rain,25.0,25.0,0.49,12.4131,10.0,9.982,1025.02,Foggy starting overnight continuing until morning.
4457,2006,6,12,16,Mostly Cloudy,rain,24.00555555555555,24.00555555555555,0.53,12.3004,18.0,9.982,1024.6,Foggy starting overnight continuing until morning.
4458,2006,6,12,17,Mostly Cloudy,rain,23.98888888888889,23.98888888888889,0.44,12.3004,8.0,11.3988,1024.17,Foggy starting overnight continuing until morning.
4459,2006,6,12,18,Mostly Cloudy,rain,22.89444444444444,22.89444444444444,0.48,13.9909,19.0,9.982,1023.72,Foggy starting overnight continuing until morning.
4460,2006,6,12,19,Mostly Cloudy,rain,21.29444444444444,21.29444444444444,0.62,9.4346,19.0,9.982,1023.32,Foggy starting overnight continuing until morning.
4461,2006,6,12,20,Mostly Cloudy,rain,20.38888888888889,20.38888888888889,0.61,4.7978000000000005,7.0,10.3523,1023.41,Foggy starting overnight continuing until morning.
4462,2006,6,12,21,Mostly Cloudy,rain,17.333333333333332,17.333333333333332,0.75,4.4758,351.0,9.982,1023.24,Foggy starting overnight continuing until morning.
4463,2006,6,12,22,Mostly Cloudy,rain,16.688888888888886,16.688888888888886,0.84,3.22,20.0,15.826300000000002,1023.63,Foggy starting overnight continuing until morning.
4464,2006,6,12,23,Mostly Cloudy,rain,16.172222222222224,16.172222222222224,0.87,6.359500000000001,346.0,14.168000000000005,1023.67,Foggy starting overnight continuing until morning.
4465,2006,6,13,0,Mostly Cloudy,rain,15.050000000000002,15.050000000000002,0.9,6.295100000000001,329.0,14.9086,1023.53,Mostly cloudy throughout the day.
4466,2006,6,13,1,Mostly Cloudy,rain,15.56111111111111,15.56111111111111,0.84,6.5366,338.0,14.9086,1023.14,Mostly cloudy throughout the day.
4467,2006,6,13,2,Partly Cloudy,rain,11.594444444444443,11.594444444444443,0.91,4.3631,336.0,14.9569,1020.18,Mostly cloudy throughout the day.
4468,2006,6,13,3,Mostly Cloudy,rain,15.116666666666667,15.116666666666667,0.87,3.1395,29.0,14.9086,1022.4,Mostly cloudy throughout the day.
4469,2006,6,13,4,Overcast,rain,15.072222222222225,15.072222222222225,0.9,10.6743,329.0,14.9086,1022.59,Mostly cloudy throughout the day.
4470,2006,6,13,5,Mostly Cloudy,rain,14.566666666666666,14.566666666666666,0.89,10.1913,316.0,14.9569,1022.65,Mostly cloudy throughout the day.
4471,2006,6,13,6,Mostly Cloudy,rain,16.044444444444444,16.044444444444444,0.82,10.851400000000002,351.0,9.982,1022.85,Mostly cloudy throughout the day.
4472,2006,6,13,7,Mostly Cloudy,rain,17.68888888888889,17.68888888888889,0.71,11.511500000000002,11.0,9.982,1022.73,Mostly cloudy throughout the day.
4473,2006,6,13,8,Mostly Cloudy,rain,18.649999999999995,18.649999999999995,0.66,13.3469,19.0,10.3523,1022.51,Mostly cloudy throughout the day.
4474,2006,6,13,9,Mostly Cloudy,rain,19.93333333333333,19.93333333333333,0.61,14.2002,20.0,9.982,1022.64,Mostly cloudy throughout the day.
4475,2006,6,13,10,Mostly Cloudy,rain,21.04444444444444,21.04444444444444,0.47,15.439900000000002,2.0,9.982,1022.46,Mostly cloudy throughout the day.
4476,2006,6,13,11,Mostly Cloudy,rain,21.22222222222222,21.22222222222222,0.49,15.4882,27.0,11.3988,1022.37,Mostly cloudy throughout the day.
4477,2006,6,13,12,Mostly Cloudy,rain,22.24444444444445,22.24444444444445,0.49,15.7458,20.0,11.2056,1022.15,Mostly cloudy throughout the day.
4478,2006,6,13,13,Mostly Cloudy,rain,22.77777777777778,22.77777777777778,0.44,14.3612,10.0,9.982,1021.75,Mostly cloudy throughout the day.
4479,2006,6,13,14,Mostly Cloudy,rain,22.794444444444444,22.794444444444444,0.47,15.504300000000002,359.0,10.3523,1021.36,Mostly cloudy throughout the day.
4480,2006,6,13,15,Mostly Cloudy,rain,22.800000000000004,22.800000000000004,0.5,17.114300000000004,10.0,9.982,1020.56,Mostly cloudy throughout the day.
4481,2006,6,13,16,Mostly Cloudy,rain,23.83888888888889,23.83888888888889,0.5,14.1358,29.0,9.982,1020.15,Mostly cloudy throughout the day.
4482,2006,6,13,17,Mostly Cloudy,rain,22.938888888888894,22.938888888888894,0.41,13.685,9.0,10.3523,1020.26,Mostly cloudy throughout the day.
4483,2006,6,13,18,Mostly Cloudy,rain,22.22222222222222,22.22222222222222,0.46,15.536500000000002,30.0,9.982,1019.84,Mostly cloudy throughout the day.
4484,2006,6,13,19,Mostly Cloudy,rain,21.2,21.2,0.52,11.0446,20.0,9.982,1019.82,Mostly cloudy throughout the day.
4485,2006,6,13,20,Mostly Cloudy,rain,18.311111111111103,18.311111111111103,0.66,8.05,21.0,10.3523,1019.68,Mostly cloudy throughout the day.
4486,2006,6,13,21,Mostly Cloudy,rain,17.194444444444443,17.194444444444443,0.72,7.679699999999999,340.0,9.982,1019.84,Mostly cloudy throughout the day.
4487,2006,6,13,22,Partly Cloudy,rain,15.994444444444444,15.994444444444444,0.76,3.1878,15.0,15.826300000000002,1020.43,Mostly cloudy throughout the day.
4488,2006,6,13,23,Partly Cloudy,rain,13.622222222222224,13.622222222222224,0.83,3.3649,322.0,14.9569,1020.28,Mostly cloudy throughout the day.
4489,2006,6,14,0,Partly Cloudy,rain,12.783333333333331,12.783333333333331,0.86,3.3649,319.0,15.826300000000002,1020.03,Partly cloudy throughout the day.
4490,2006,6,14,1,Partly Cloudy,rain,11.738888888888887,11.738888888888887,0.9,2.9463000000000004,340.0,15.826300000000002,1019.63,Partly cloudy throughout the day.
4491,2006,6,14,2,Partly Cloudy,rain,12.427777777777775,12.427777777777775,0.92,5.5384,273.0,14.9569,1017.74,Partly cloudy throughout the day.
4492,2006,6,14,3,Partly Cloudy,rain,10.744444444444447,10.744444444444447,0.95,3.2683,284.0,15.826300000000002,1018.75,Partly cloudy throughout the day.
4493,2006,6,14,4,Partly Cloudy,rain,9.86111111111111,9.86111111111111,0.92,2.9946,13.0,15.826300000000002,1018.64,Partly cloudy throughout the day.
4494,2006,6,14,5,Mostly Cloudy,rain,10.68888888888889,10.68888888888889,0.92,3.4937,310.0,14.9569,1018.6,Partly cloudy throughout the day.
4495,2006,6,14,6,Mostly Cloudy,rain,13.822222222222225,13.822222222222225,0.84,7.728,321.0,9.982,1018.62,Partly cloudy throughout the day.
4496,2006,6,14,7,Mostly Cloudy,rain,16.06666666666667,16.06666666666667,0.81,7.4704,351.0,9.982,1018.22,Partly cloudy throughout the day.
4497,2006,6,14,8,Mostly Cloudy,rain,17.66111111111111,17.66111111111111,0.73,5.1359,359.0,10.3523,1018.01,Partly cloudy throughout the day.
4498,2006,6,14,9,Partly Cloudy,rain,19.97222222222222,19.97222222222222,0.61,7.631400000000001,5.0,11.2056,1017.8,Partly cloudy throughout the day.
4499,2006,6,14,10,Mostly Cloudy,rain,20.08888888888889,20.08888888888889,0.61,7.8729,22.0,11.2056,1017.62,Partly cloudy throughout the day.
4500,2006,6,14,11,Partly Cloudy,rain,20.32777777777778,20.32777777777778,0.6,6.6493,4.0,11.3988,1017.54,Partly cloudy throughout the day.
4501,2006,6,14,12,Partly Cloudy,rain,21.25,21.25,0.56,10.6904,23.0,11.2056,1017.3,Partly cloudy throughout the day.
4502,2006,6,14,13,Partly Cloudy,rain,19.21111111111111,19.21111111111111,0.66,10.996300000000002,31.0,11.2056,1017.17,Partly cloudy throughout the day.
4503,2006,6,14,14,Mostly Cloudy,rain,20.55555555555556,20.55555555555556,0.6,2.0447,14.0,11.3988,1016.87,Partly cloudy throughout the day.
4504,2006,6,14,15,Partly Cloudy,rain,22.68888888888889,22.68888888888889,0.48,8.05,2.0,11.2056,1016.21,Partly cloudy throughout the day.
4505,2006,6,14,16,Partly Cloudy,rain,22.84444444444445,22.84444444444445,0.48,11.4149,2.0,11.2056,1015.61,Partly cloudy throughout the day.
4506,2006,6,14,17,Partly Cloudy,rain,22.37777777777778,22.37777777777778,0.45,11.0607,9.0,10.3523,1015.64,Partly cloudy throughout the day.
4507,2006,6,14,18,Partly Cloudy,rain,22.33333333333333,22.33333333333333,0.39,12.4936,39.0,9.982,1015.5,Partly cloudy throughout the day.
4508,2006,6,14,19,Partly Cloudy,rain,21.25,21.25,0.52,9.0804,21.0,9.982,1015.9,Partly cloudy throughout the day.
4509,2006,6,14,20,Partly Cloudy,rain,17.944444444444443,17.944444444444443,0.6,7.3094,358.0,10.3523,1016.07,Partly cloudy throughout the day.
4510,2006,6,14,21,Partly Cloudy,rain,16.12777777777778,16.12777777777778,0.78,2.898,334.0,9.982,1016.44,Partly cloudy throughout the day.
4511,2006,6,14,22,Partly Cloudy,rain,16.505555555555556,16.505555555555556,0.66,10.7387,50.0,15.826300000000002,1016.95,Partly cloudy throughout the day.
4512,2006,6,14,23,Mostly Cloudy,rain,15.938888888888888,15.938888888888888,0.68,12.5097,38.0,15.3111,1017.38,Partly cloudy throughout the day.
4513,2006,6,15,0,Mostly Cloudy,rain,14.422222222222224,14.422222222222224,0.8,10.3362,281.0,15.826300000000002,1017.7,Partly cloudy until night.
4514,2006,6,15,1,Mostly Cloudy,rain,13.861111111111112,13.861111111111112,0.83,2.898,212.0,15.826300000000002,1017.35,Partly cloudy until night.
4515,2006,6,15,2,Clear,rain,14.383333333333333,14.383333333333333,0.87,2.9785000000000004,227.0,14.9569,1018.45,Partly cloudy until night.
4516,2006,6,15,3,Partly Cloudy,rain,12.288888888888888,12.288888888888888,0.9,3.703,283.0,15.826300000000002,1017.35,Partly cloudy until night.
4517,2006,6,15,4,Partly Cloudy,rain,11.177777777777775,11.177777777777775,0.89,3.6064000000000007,274.0,15.7297,1017.05,Partly cloudy until night.
4518,2006,6,15,5,Partly Cloudy,rain,10.172222222222224,10.172222222222224,0.92,4.0894,304.0,14.876400000000002,1017.47,Partly cloudy until night.
4519,2006,6,15,6,Partly Cloudy,rain,10.18888888888889,10.18888888888889,0.93,2.2057,327.0,11.2056,1017.85,Partly cloudy until night.
4520,2006,6,15,7,Partly Cloudy,rain,13.961111111111112,13.961111111111112,0.9,7.9373,336.0,11.2056,1018.01,Partly cloudy until night.
4521,2006,6,15,8,Partly Cloudy,rain,16.35,16.35,0.79,4.8944,338.0,9.982,1017.96,Partly cloudy until night.
4522,2006,6,15,9,Partly Cloudy,rain,20.07222222222222,20.07222222222222,0.67,11.109000000000002,309.0,9.982,1017.7,Partly cloudy until night.
4523,2006,6,15,10,Partly Cloudy,rain,22.2,22.2,0.55,12.7673,301.0,9.982,1017.62,Partly cloudy until night.
4524,2006,6,15,11,Partly Cloudy,rain,22.64444444444445,22.64444444444445,0.53,13.3308,313.0,11.3988,1018.0,Partly cloudy until night.
4525,2006,6,15,12,Partly Cloudy,rain,22.872222222222224,22.872222222222224,0.5,19.8191,349.0,11.2056,1017.82,Partly cloudy until night.
4526,2006,6,15,13,Partly Cloudy,rain,23.98333333333333,23.98333333333333,0.45,16.9533,347.0,11.2056,1017.91,Partly cloudy until night.
4527,2006,6,15,14,Partly Cloudy,rain,24.038888888888884,24.038888888888884,0.44,13.6528,356.0,11.3988,1017.88,Partly cloudy until night.
4528,2006,6,15,15,Partly Cloudy,rain,25.07222222222222,25.07222222222222,0.42,14.2163,328.0,9.982,1017.51,Partly cloudy until night.
4529,2006,6,15,16,Partly Cloudy,rain,25.09444444444445,25.09444444444445,0.45,12.3004,312.0,9.982,1017.49,Partly cloudy until night.
4530,2006,6,15,17,Partly Cloudy,rain,25.161111111111115,25.161111111111115,0.45,12.4936,340.0,10.3523,1017.63,Partly cloudy until night.
4531,2006,6,15,18,Mostly Cloudy,rain,24.14444444444444,24.14444444444444,0.47,12.5097,310.0,9.982,1017.59,Partly cloudy until night.
4532,2006,6,15,19,Mostly Cloudy,rain,23.005555555555556,23.005555555555556,0.56,8.9516,319.0,9.982,1017.69,Partly cloudy until night.
4533,2006,6,15,20,Mostly Cloudy,rain,22.68333333333333,22.68333333333333,0.63,4.9910000000000005,273.0,10.3523,1017.76,Partly cloudy until night.
4534,2006,6,15,21,Mostly Cloudy,rain,20.11666666666666,20.11666666666666,0.63,7.969500000000001,260.0,9.982,1017.92,Partly cloudy until night.
4535,2006,6,15,22,Mostly Cloudy,rain,17.87777777777778,17.87777777777778,0.77,3.3327,261.0,15.826300000000002,1018.41,Partly cloudy until night.
4536,2006,6,15,23,Partly Cloudy,rain,17.01111111111111,17.01111111111111,0.82,3.4454,227.0,15.3111,1018.56,Partly cloudy until night.
4537,2006,6,16,0,Partly Cloudy,rain,15.627777777777778,15.627777777777778,0.87,0.0,0.0,15.826300000000002,1018.79,Partly cloudy starting overnight.
4538,2006,6,16,1,Clear,rain,14.494444444444447,14.494444444444447,0.9,2.9785000000000004,244.0,15.826300000000002,1018.79,Partly cloudy starting overnight.
4539,2006,6,16,2,Clear,rain,15.266666666666664,15.266666666666664,0.92,3.4937,211.0,14.168000000000005,1018.19,Partly cloudy starting overnight.
4540,2006,6,16,3,Partly Cloudy,rain,13.97222222222222,13.97222222222222,0.86,6.0536,261.0,15.826300000000002,1018.3,Partly cloudy starting overnight.
4541,2006,6,16,4,Partly Cloudy,rain,13.438888888888888,13.438888888888888,0.86,3.1556,257.0,15.826300000000002,1018.12,Partly cloudy starting overnight.
4542,2006,6,16,5,Partly Cloudy,rain,13.15,13.15,0.9,3.5259,259.0,14.9569,1018.64,Partly cloudy starting overnight.
4543,2006,6,16,6,Partly Cloudy,rain,13.922222222222224,13.922222222222224,0.92,4.6690000000000005,169.0,9.982,1018.89,Partly cloudy starting overnight.
4544,2006,6,16,7,Partly Cloudy,rain,16.238888888888887,16.238888888888887,0.86,1.4973,176.0,9.982,1018.89,Partly cloudy starting overnight.
4545,2006,6,16,8,Partly Cloudy,rain,21.016666666666666,21.016666666666666,0.72,5.152000000000001,236.0,9.982,1018.92,Partly cloudy starting overnight.
4546,2006,6,16,9,Partly Cloudy,rain,23.93888888888889,23.93888888888889,0.58,3.2039,287.0,9.982,1018.24,Partly cloudy starting overnight.
4547,2006,6,16,10,Partly Cloudy,rain,26.088888888888885,26.088888888888885,0.42,4.9266000000000005,259.0,9.982,1018.48,Partly cloudy starting overnight.
